3.767190862658081202e-02,6.136079773693352973e-02,1.082250706322139822e-01,1.389833520017023649e-01,4.921128535788373282e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.506675140985922118e-02,7.579282535789291786e-02,1.642959979078300603e-01,2.205008379706201727e-01,5.843928926795466383e-01
