6.724357512798867509e-01,5.583825892574563188e-01,6.162183070621406467e-01,5.523633117098469825e-01,1.097717631231950985e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.207393067822708388e-01,5.624742869539506307e-01,7.733254138153001778e-01,7.642146270323750823e-01,1.097569699679529442e+00
