4.158211934846270386e-01,3.476209549985345149e-01,3.369050129820300721e-01,3.502840515332001359e-01,1.658388076243293152e-01,4.090537763433737539e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.463573341777302861e-01,3.619892372258362578e-01,4.614396612152149024e-01,4.632510575161413180e-01,3.149560409425399277e-01,4.479544347173479713e-01
