4.114232304349551006e-01,3.508167455012298763e-01,3.577197494678627798e-01,3.605819456858287420e-01,2.153798047771393331e-01,4.014461339047693533e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.376066990222054087e-01,3.432468649614157652e-01,4.559415487325582106e-01,5.304888560566969335e-01,3.266850427503154575e-01,4.396440895372871194e-01
